replicate	transition	base_qc	removed_ei	removed_er	removed_subjects	rng	seed	draw_order
855	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-074;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
856	Q0_to_Q1	Q0_all	0	2	sub-064;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
856	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-084;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
857	Q0_to_Q1	Q0_all	0	2	sub-038;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
857	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-096;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
858	Q0_to_Q1	Q0_all	0	2	sub-022;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
858	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-072;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
859	Q0_to_Q1	Q0_all	0	2	sub-106;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
859	Q1_to_Q2	Q1_lenient	0	3	sub-024;sub-054;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
860	Q0_to_Q1	Q0_all	0	2	sub-004;sub-006	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
860	Q1_to_Q2	Q1_lenient	0	3	sub-090;sub-092;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
861	Q0_to_Q1	Q0_all	0	2	sub-104;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
861	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-104;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
862	Q0_to_Q1	Q0_all	0	2	sub-076;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
862	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-022;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
863	Q0_to_Q1	Q0_all	0	2	sub-026;sub-038	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
863	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-074;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
864	Q0_to_Q1	Q0_all	0	2	sub-014;sub-056	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
864	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-060;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
865	Q0_to_Q1	Q0_all	0	2	sub-020;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
865	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-054;sub-064	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
866	Q0_to_Q1	Q0_all	0	2	sub-014;sub-100	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
866	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-072;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
867	Q0_to_Q1	Q0_all	0	2	sub-058;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
867	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-056;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
868	Q0_to_Q1	Q0_all	0	2	sub-046;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
868	Q1_to_Q2	Q1_lenient	0	3	sub-060;sub-072;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
869	Q0_to_Q1	Q0_all	0	2	sub-030;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
869	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-044;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
870	Q0_to_Q1	Q0_all	0	2	sub-064;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
870	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-022;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
871	Q0_to_Q1	Q0_all	0	2	sub-052;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
871	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-064;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
872	Q0_to_Q1	Q0_all	0	2	sub-020;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
872	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-046;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
873	Q0_to_Q1	Q0_all	0	2	sub-056;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
873	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-072;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
874	Q0_to_Q1	Q0_all	0	2	sub-072;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
874	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-046;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
875	Q0_to_Q1	Q0_all	0	2	sub-002;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
875	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-018;sub-064	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
876	Q0_to_Q1	Q0_all	0	2	sub-018;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
876	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-094;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
877	Q0_to_Q1	Q0_all	0	2	sub-104;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
877	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-072;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
878	Q0_to_Q1	Q0_all	0	2	sub-074;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
878	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-046;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
879	Q0_to_Q1	Q0_all	0	2	sub-118;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
879	Q1_to_Q2	Q1_lenient	0	3	sub-026;sub-074;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
880	Q0_to_Q1	Q0_all	0	2	sub-060;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
880	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-094;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
881	Q0_to_Q1	Q0_all	0	2	sub-022;sub-044	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
881	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-016;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
882	Q0_to_Q1	Q0_all	0	2	sub-046;sub-100	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
882	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-044;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
883	Q0_to_Q1	Q0_all	0	2	sub-056;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
883	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-036;sub-054	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
884	Q0_to_Q1	Q0_all	0	2	sub-084;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
884	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-070;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
885	Q0_to_Q1	Q0_all	0	2	sub-018;sub-100	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
885	Q1_to_Q2	Q1_lenient	0	3	sub-024;sub-036;sub-038	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
886	Q0_to_Q1	Q0_all	0	2	sub-056;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
886	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-052;sub-074	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
887	Q0_to_Q1	Q0_all	0	2	sub-036;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
887	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-076;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
888	Q0_to_Q1	Q0_all	0	2	sub-088;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
888	Q1_to_Q2	Q1_lenient	0	3	sub-052;sub-092;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
889	Q0_to_Q1	Q0_all	0	2	sub-018;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
889	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-076;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
890	Q0_to_Q1	Q0_all	0	2	sub-030;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
890	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-090;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
891	Q0_to_Q1	Q0_all	0	2	sub-024;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
891	Q1_to_Q2	Q1_lenient	0	3	sub-058;sub-106;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
892	Q0_to_Q1	Q0_all	0	2	sub-022;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
892	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-044;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
893	Q0_to_Q1	Q0_all	0	2	sub-074;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
893	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-094;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
894	Q0_to_Q1	Q0_all	0	2	sub-056;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
894	Q1_to_Q2	Q1_lenient	0	3	sub-064;sub-072;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
895	Q0_to_Q1	Q0_all	0	2	sub-008;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
895	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-056;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
896	Q0_to_Q1	Q0_all	0	2	sub-016;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
896	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-084;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
897	Q0_to_Q1	Q0_all	0	2	sub-040;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
897	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-092;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
898	Q0_to_Q1	Q0_all	0	2	sub-032;sub-062	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
898	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-054;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
899	Q0_to_Q1	Q0_all	0	2	sub-004;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
899	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-024;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
900	Q0_to_Q1	Q0_all	0	2	sub-010;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
900	Q1_to_Q2	Q1_lenient	0	3	sub-062;sub-066;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
901	Q0_to_Q1	Q0_all	0	2	sub-016;sub-044	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
901	Q1_to_Q2	Q1_lenient	0	3	sub-084;sub-116;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
902	Q0_to_Q1	Q0_all	0	2	sub-010;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
902	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-096;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
903	Q0_to_Q1	Q0_all	0	2	sub-010;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
903	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-074;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
904	Q0_to_Q1	Q0_all	0	2	sub-022;sub-040	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
904	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-006;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
905	Q0_to_Q1	Q0_all	0	2	sub-040;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
905	Q1_to_Q2	Q1_lenient	0	3	sub-016;sub-090;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
906	Q0_to_Q1	Q0_all	0	2	sub-010;sub-014	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
906	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-074;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
907	Q0_to_Q1	Q0_all	0	2	sub-014;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
907	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-066;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
908	Q0_to_Q1	Q0_all	0	2	sub-064;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
908	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-032;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
909	Q0_to_Q1	Q0_all	0	2	sub-056;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
909	Q1_to_Q2	Q1_lenient	0	3	sub-094;sub-096;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
910	Q0_to_Q1	Q0_all	0	2	sub-014;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
910	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-036;sub-062	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
911	Q0_to_Q1	Q0_all	0	2	sub-020;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
911	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-068;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
912	Q0_to_Q1	Q0_all	0	2	sub-038;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
912	Q1_to_Q2	Q1_lenient	0	3	sub-090;sub-096;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
913	Q0_to_Q1	Q0_all	0	2	sub-036;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
913	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-084;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
914	Q0_to_Q1	Q0_all	0	2	sub-038;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
914	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-058;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
915	Q0_to_Q1	Q0_all	0	2	sub-054;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
915	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-050;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
916	Q0_to_Q1	Q0_all	0	2	sub-020;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
916	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-080;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
917	Q0_to_Q1	Q0_all	0	2	sub-104;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
917	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-094;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
918	Q0_to_Q1	Q0_all	0	2	sub-004;sub-050	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
918	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-050;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
919	Q0_to_Q1	Q0_all	0	2	sub-010;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
919	Q1_to_Q2	Q1_lenient	0	3	sub-088;sub-098;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
920	Q0_to_Q1	Q0_all	0	2	sub-010;sub-050	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
920	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-022;sub-056	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
921	Q0_to_Q1	Q0_all	0	2	sub-056;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
921	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-072;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
922	Q0_to_Q1	Q0_all	0	2	sub-006;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
922	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-060;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
923	Q0_to_Q1	Q0_all	0	2	sub-030;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
923	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-052;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
924	Q0_to_Q1	Q0_all	0	2	sub-008;sub-062	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
924	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-098;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
925	Q0_to_Q1	Q0_all	0	2	sub-026;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
925	Q1_to_Q2	Q1_lenient	0	3	sub-058;sub-060;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
926	Q0_to_Q1	Q0_all	0	2	sub-018;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
926	Q1_to_Q2	Q1_lenient	0	3	sub-054;sub-070;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
927	Q0_to_Q1	Q0_all	0	2	sub-064;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
927	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-010;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
928	Q0_to_Q1	Q0_all	0	2	sub-068;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
928	Q1_to_Q2	Q1_lenient	0	3	sub-082;sub-088;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
929	Q0_to_Q1	Q0_all	0	2	sub-060;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
929	Q1_to_Q2	Q1_lenient	0	3	sub-062;sub-102;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
930	Q0_to_Q1	Q0_all	0	2	sub-030;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
930	Q1_to_Q2	Q1_lenient	0	3	sub-052;sub-058;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
931	Q0_to_Q1	Q0_all	0	2	sub-002;sub-060	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
931	Q1_to_Q2	Q1_lenient	0	3	sub-068;sub-084;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
932	Q0_to_Q1	Q0_all	0	2	sub-038;sub-062	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
932	Q1_to_Q2	Q1_lenient	0	3	sub-082;sub-092;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
933	Q0_to_Q1	Q0_all	0	2	sub-056;sub-060	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
933	Q1_to_Q2	Q1_lenient	0	3	sub-058;sub-064;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
934	Q0_to_Q1	Q0_all	0	2	sub-060;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
934	Q1_to_Q2	Q1_lenient	0	3	sub-052;sub-056;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
935	Q0_to_Q1	Q0_all	0	2	sub-076;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
935	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-066;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
936	Q0_to_Q1	Q0_all	0	2	sub-082;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
936	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-082;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
937	Q0_to_Q1	Q0_all	0	2	sub-036;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
937	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-070;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
938	Q0_to_Q1	Q0_all	0	2	sub-096;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
938	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-040;sub-054	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
939	Q0_to_Q1	Q0_all	0	2	sub-038;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
939	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-108;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
940	Q0_to_Q1	Q0_all	0	2	sub-016;sub-020	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
940	Q1_to_Q2	Q1_lenient	0	3	sub-064;sub-074;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
941	Q0_to_Q1	Q0_all	0	2	sub-050;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
941	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-112;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
942	Q0_to_Q1	Q0_all	0	2	sub-088;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
942	Q1_to_Q2	Q1_lenient	0	3	sub-062;sub-098;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
943	Q0_to_Q1	Q0_all	0	2	sub-024;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
943	Q1_to_Q2	Q1_lenient	0	3	sub-080;sub-082;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
944	Q0_to_Q1	Q0_all	0	2	sub-044;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
944	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-074;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
945	Q0_to_Q1	Q0_all	0	2	sub-066;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
945	Q1_to_Q2	Q1_lenient	0	3	sub-064;sub-098;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
946	Q0_to_Q1	Q0_all	0	2	sub-076;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
946	Q1_to_Q2	Q1_lenient	0	3	sub-024;sub-070;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
947	Q0_to_Q1	Q0_all	0	2	sub-046;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
947	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-036;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
948	Q0_to_Q1	Q0_all	0	2	sub-072;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
948	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-060;sub-064	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
949	Q0_to_Q1	Q0_all	0	2	sub-064;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
949	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-084;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
950	Q0_to_Q1	Q0_all	0	2	sub-056;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
950	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-046;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
951	Q0_to_Q1	Q0_all	0	2	sub-010;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
